Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Groundnut,2020,Rabi,Rajasthan,434.8307469580406,809.3851603343074,1288.935648902061,444.16224654089456,172.4701091705912,1.8613797805158654
Barley,2011,Winter,Madhya Pradesh,4102.867587540668,14137.08295856419,597.558949026055,454.3032060781765,141.30283700462593,3.4456590803697393
Groundnut,2021,Winter,Andhra Pradesh,7868.877629452383,14205.774469458269,1098.9962493907808,999.0302576169996,196.5475183878578,1.8053113974332942
Rice,2013,Whole Year,Madhya Pradesh,8167.183448157918,46092.52103478399,1499.352356008681,369.8218303561995,159.7047121014672,5.643625042508383
Soybean,2013,Rabi,Maharashtra,9280.592890222712,30655.413895992802,1951.4934137127264,838.4085441313198,95.78684582943707,3.3031740815060306
Cotton,2011,Rabi,Rajasthan,7057.664162198223,18705.904289134887,1138.4801717234077,147.85451669651843,138.49328696291315,2.6504384254107998
Barley,2012,Whole Year,Punjab,2527.0240664369608,15500.634785125407,800.3359106109599,576.7893868472563,157.42359838077493,6.133948224316243
Soybean,2022,Summer,Madhya Pradesh,5106.090856535344,12292.574095154245,1726.0436050591766,583.0225107004109,61.239895385054815,2.407433482978635
Sugarcane,2012,Rabi,Rajasthan,420.21835039708594,4934.256101125656,1616.2992872909247,665.8748678750161,21.403399216961013,11.742124294341318
Cotton,2010,Kharif,Gujarat,6504.590576872643,19028.13401617897,1789.5558323071157,829.0046830509444,87.11098091972418,2.9253392340840536
Groundnut,2015,Whole Year,Maharashtra,5587.522593936691,12922.748008877305,822.0780913143382,785.7310435508332,37.4879007994779,2.3127867121110963
Groundnut,2017,Rabi,Punjab,6701.679179536802,22385.574840881243,1107.2482937747527,784.9073154991371,62.67581275487536,3.340293416198485
Cotton,2021,Summer,Rajasthan,9308.391478537196,29065.80269056989,1972.3316565845562,489.0645408918582,189.90064414008532,3.122537632585426
Groundnut,2012,Rabi,Karnataka,6904.038456032272,17325.530054598163,737.0634796645602,754.7243342198738,170.94569271227851,2.509477628917364
Maize,2014,Winter,Madhya Pradesh,3272.454310710136,11915.37881207639,1507.1762287331567,542.1841459742094,122.56812856785545,3.6411138799034
Cotton,2010,Kharif,Maharashtra,2067.492972314552,5640.479486859172,855.776692320896,160.25606051050198,86.23877424115074,2.7281734750201703
Soybean,2019,Whole Year,Punjab,8560.898447504682,63184.85718576549,1250.2385094238164,901.1636043505542,60.22276843949179,7.380633887110589
Cotton,2016,Winter,Punjab,2023.8882184102297,8239.904733854995,1700.7644686935319,901.1469755248844,118.57707314654667,4.071324028126151
Barley,2019,Summer,Uttar Pradesh,1699.9348478941026,6330.873341258254,1232.8790788337285,390.5908881896254,111.30044743784958,3.7241858704767465
Groundnut,2022,Winter,West Bengal,2145.4595987416606,4943.29227405994,1708.2225399678653,922.5123573528462,158.34835359249126,2.30407148051599
Maize,2010,Winter,Maharashtra,5137.524396492017,20045.49075258494,1139.5023581605187,782.1856346545733,186.32383586517088,3.9017801582163423
Maize,2021,Summer,Punjab,1329.4556872786227,7676.067742841386,1999.0293948050494,460.7211077758208,72.49808725270361,5.773842495310385
Sugarcane,2020,Winter,Rajasthan,9387.371472907353,89927.04069575167,1153.7423513303152,398.3550385827282,49.19645104379089,9.579576237638806
Soybean,2018,Whole Year,Uttar Pradesh,9665.911701676887,27658.1748979477,724.0692179567396,977.6284294474909,86.53192702968397,2.861413982619915
Wheat,2017,Rabi,West Bengal,9740.638347501688,50646.34565513736,1102.8042734738733,741.3642668001798,93.13284745850878,5.199489381322458
Wheat,2016,Winter,Gujarat,487.3355677152261,1980.5492946393206,1613.8897769633452,440.92895929408013,17.575355002028864,4.06403600690326
Cotton,2019,Whole Year,Rajasthan,9467.355512152315,32191.871410840202,1771.906636637943,677.7854991827246,173.7223411179093,3.4003023726655934
Sugarcane,2016,Rabi,Madhya Pradesh,9974.40783291251,127970.28959405371,1190.1549487643936,614.373579133632,199.16254434682412,12.829863360087474
Rice,2014,Rabi,West Bengal,9430.048182520322,74443.58778105232,1391.7152615876594,572.0860204335647,185.4096516151893,7.894295590031243
Cotton,2014,Winter,Maharashtra,6742.29516705079,16111.08496788204,1767.3351017394355,680.2317089306595,173.52634610251297,2.3895549762662407
Sugarcane,2020,Whole Year,Madhya Pradesh,7042.178508844158,107054.7130181371,1720.3192699974798,583.8636899623257,198.59405765731282,15.201931175656627
Soybean,2022,Winter,Tamil Nadu,1310.3041047471318,2581.9445995484034,1486.5858580416993,689.3113183177426,182.4836020752284,1.9704926438024692
Soybean,2014,Summer,Tamil Nadu,8755.541063042128,30704.2747342427,1722.5406563762824,916.8117060012751,140.78984794123028,3.5068392133808857
Soybean,2010,Rabi,Maharashtra,690.4318878248379,2069.847216946203,1363.8661375529555,993.9384713307447,41.68376326671186,2.9979021152501026
Soybean,2017,Winter,Gujarat,3245.5324115146336,3086.748445233541,506.97225338792094,738.358186013212,39.706523434004886,0.9510761421707723
Soybean,2021,Rabi,West Bengal,9912.401286967051,43423.09458997079,561.9001766033348,935.0387215753894,19.268151847037014,4.3806836842919195
Sugarcane,2020,Whole Year,Uttar Pradesh,4281.0460031196535,39478.075242294435,1969.7125988572745,872.5692284946587,88.24786476564712,9.221595659921956
Sugarcane,2010,Kharif,Karnataka,1398.4466172560612,19508.252628360864,717.4880630040578,365.53365818315126,163.6765746471007,13.949944450964212
Maize,2013,Winter,Punjab,9696.017154285893,42588.4428557239,1106.774613235194,939.617184738732,103.15622951179299,4.3923646357101065
Barley,2018,Winter,Karnataka,9842.982505713187,26982.81107442748,1900.716912514952,163.72810004735933,79.60112408520065,2.741324701000513
Wheat,2023,Rabi,Tamil Nadu,1951.7225838632723,4889.231462692794,792.5592270995742,396.92963893919034,30.754814197762453,2.5050852529538123
Groundnut,2018,Whole Year,Tamil Nadu,8661.55770652769,20589.468662999967,1765.687016699751,675.95044159432,19.83312872721175,2.3771092176044655
Soybean,2014,Summer,Gujarat,3965.1909293195285,10452.235671315404,1727.4013522393857,574.2239013056278,85.84403725048539,2.635998078687506
Rice,2013,Whole Year,Karnataka,3875.547798418473,15643.699875346092,1979.4944818270096,588.1711535464264,28.98582223490916,4.036513207688974
Groundnut,2012,Winter,Karnataka,2700.706555779326,6192.456648549842,922.5227504722525,815.3994968211232,29.67415282021673,2.2929024389185897
Sugarcane,2012,Summer,Uttar Pradesh,542.6317180934755,6948.748846170287,972.988033070219,275.233314057573,85.11620074442278,12.80564444442091
Rice,2021,Whole Year,Gujarat,2753.288938483713,20262.814097152805,1854.3170015866797,983.8679589707127,105.54025673551607,7.3594942448401035
Rice,2014,Kharif,Gujarat,632.3913627972149,3234.461816139626,851.1185888034194,493.71240456745346,45.46974852515786,5.114652106937142
Rice,2019,Rabi,Maharashtra,9251.283258963638,49236.11991604291,1321.8514354806634,954.8589383250358,140.080780389483,5.322085438075595
Maize,2010,Whole Year,Madhya Pradesh,6651.034656688012,35842.986085091026,1561.0174387865843,444.8042780471494,89.55148012973406,5.389084245569037
Sugarcane,2014,Whole Year,Gujarat,8877.564235162276,89505.95395676758,907.8263678943285,641.6080019664721,27.46528217035605,10.082264862951057
Rice,2015,Kharif,Gujarat,7201.177746558649,43416.822993533984,1907.6194181671383,505.28032419082245,131.0364836669159,6.0291280845389945
Soybean,2016,Winter,Rajasthan,1399.7400237181287,2756.939940732544,1498.5463221108805,708.3416474667732,77.81951555207638,1.969608565888747
Cotton,2021,Rabi,West Bengal,9411.75721367945,31406.506757086972,570.7089624047376,265.2622564457679,19.941080644490583,3.3369439993032772
Rice,2018,Whole Year,West Bengal,9008.941230964394,39054.35688993677,703.6062968913709,460.56567955643646,190.11650013676652,4.3350662290596444
Maize,2012,Summer,Andhra Pradesh,3545.9531712202534,12128.191769670491,786.1723551373454,161.54300989668826,118.52742185007723,3.4202910145868817
Groundnut,2011,Whole Year,Karnataka,1204.1800694815975,2753.7514565539805,867.4360459901745,638.2912752910122,100.76687011582109,2.2868269674480475
Sugarcane,2023,Rabi,Punjab,7071.132032809851,64406.04698123546,1596.0160550441547,966.4135287302105,173.2361050222286,9.108307790378293
Barley,2012,Whole Year,Karnataka,7310.776897093553,23638.826011468438,633.4028671332021,141.31586364164718,187.98068156960773,3.2334218844602147
Maize,2021,Kharif,Maharashtra,8978.607543923,28461.273849965222,1025.8920084142019,693.6670220514098,51.861154951580154,3.169898418071374
Rice,2018,Whole Year,Maharashtra,621.2920185656913,2735.4002693084694,1867.0749849920026,797.5881672738938,163.92745531825517,4.40276100057327
Sugarcane,2021,Whole Year,Maharashtra,1502.8679964709813,16969.884395245197,1335.001529505506,291.797581759866,167.90518608711037,11.291666623478376
Cotton,2016,Summer,Madhya Pradesh,6022.663049503905,13400.154820365613,898.2448457578035,345.7668640316923,20.33653098874381,2.2249550921613324
Rice,2018,Kharif,Punjab,6229.4023536138175,51007.17831681942,1935.5844447204647,281.4229776160318,145.26938188387183,8.188133535350948
Maize,2022,Kharif,West Bengal,432.7356569185622,2110.9982891816762,866.4738379530236,367.6713730086767,21.963897541919636,4.878262873491267
Wheat,2011,Whole Year,Uttar Pradesh,4029.6273055104184,23448.773411050428,1857.6494319014641,199.07430327403677,122.98791681408113,5.819092346079945
Soybean,2014,Summer,West Bengal,5883.201139632886,15380.213834534798,1588.6545104218333,433.3130841568801,137.15498765634806,2.614259392038146
Barley,2022,Whole Year,Madhya Pradesh,7405.322198202165,25687.83281524145,1610.781555438179,432.03627578295533,79.74115078668426,3.4688339180539427
Groundnut,2013,Whole Year,Maharashtra,3229.8918486054527,12109.07338162621,1647.408977602424,826.540710944868,177.34962436495502,3.749064658884618
Maize,2011,Rabi,Madhya Pradesh,4890.644580916231,14633.383384509723,1259.853968085814,820.8624840406466,162.09722432381974,2.992117530194405
Sugarcane,2018,Rabi,West Bengal,8159.1432358888915,74632.1133602473,1721.8680890040032,817.0510269784282,185.9323455880653,9.147052723865627
Barley,2018,Summer,Uttar Pradesh,9543.56113258763,35855.98733670684,1754.2896466287355,610.3323218970372,69.82901005988654,3.7570867769969314
Barley,2015,Winter,Andhra Pradesh,2380.1152863594707,6864.898222591092,1040.7300825141756,393.2926181797011,14.090282011744065,2.884271304812031
Barley,2020,Rabi,Punjab,2605.117837616973,7993.620564414169,1100.516777324563,469.8680647603904,164.1776407295349,3.0684295539300135
Rice,2015,Winter,Madhya Pradesh,9404.200055595367,26098.429247437056,1833.1350778085387,385.9691542858736,52.36569763932374,2.775188649023779
Soybean,2017,Kharif,West Bengal,4019.5203925505675,20266.154006106008,1287.0938906442864,623.7351144826492,98.75964770774057,5.041933371868333
Rice,2015,Rabi,Punjab,7211.648412755353,33541.9067129092,1800.4152439128036,944.1812091822997,165.29102265416583,4.651073484611801
Sugarcane,2010,Rabi,West Bengal,6161.425764425774,106310.50819595178,1440.154192636711,356.0471056501428,51.06568394830524,17.25420580570114
Rice,2013,Summer,West Bengal,2927.318029961157,17883.47776221538,1390.3516351235635,512.9666358815167,69.26266492940151,6.109168043641872
Wheat,2022,Winter,Uttar Pradesh,6570.265997384447,26331.751591857086,546.4714299167928,689.6052371254061,93.42519740417993,4.007714695621072
Soybean,2016,Rabi,Andhra Pradesh,6590.102419474036,16885.740517915627,916.8415967611247,860.2254206160245,61.64672153143379,2.5622880257547345
Soybean,2022,Rabi,Punjab,5965.187535549855,15682.222478880547,1253.0864703534771,328.0005285768683,97.65107037053744,2.628957159422315
Sugarcane,2022,Summer,Maharashtra,1086.6421660101776,13992.536707373121,1380.9757582020513,352.2609558823515,11.82336245396007,12.876857851696936
Groundnut,2011,Summer,Punjab,9952.201041502973,31168.58852268102,1445.651793501101,896.6489790303426,50.315714822752184,3.13182866711603
Wheat,2018,Winter,Gujarat,4064.122965591191,10858.851090299355,1574.3342375174257,172.23230798722273,168.18513833596535,2.6718805464882784
Maize,2017,Kharif,Maharashtra,6418.68475543019,28546.343846809734,1484.3501484404478,644.9028453704914,88.56157211747013,4.447382124922026
Rice,2017,Kharif,Punjab,8869.04077171493,48039.68587449553,1772.8650610937007,874.4098744863884,130.91709587096852,5.416559367694338
Cotton,2016,Whole Year,Rajasthan,4290.55603535638,15388.023214830311,943.20551433127,929.5684753163799,54.134706250753055,3.586486946685958
Rice,2013,Rabi,Rajasthan,7761.858062374931,35462.060781958746,1462.3549784988386,111.41852880958189,133.47694624524655,4.568759245142426
Barley,2011,Winter,West Bengal,9721.06180432612,35587.40747773371,576.739271294407,432.69937974476585,199.9950348527888,3.660856004628672
Rice,2012,Rabi,Maharashtra,3653.454126505178,18652.910557968687,1220.2851159830418,331.538307508942,123.10465148539294,5.10555488370445
Maize,2021,Winter,Punjab,4112.168745304093,14260.237885754725,902.0494489278387,611.2293298972509,129.38812690196266,3.467814374602029
Rice,2015,Winter,West Bengal,9065.20298406603,38352.7572030123,1071.3307224420441,669.5760491322663,31.188766647779524,4.2307665112877455
Wheat,2021,Winter,Karnataka,1680.4643913703117,4130.640032984867,1031.9941276474387,999.7970298449759,86.64247961653707,2.458034846913116
Wheat,2021,Rabi,West Bengal,383.088899758479,1113.8055188346857,590.6460157289566,561.4862472090331,173.53773071174902,2.907433547505271
Soybean,2014,Summer,Madhya Pradesh,9098.001148006208,22083.421631942594,1199.9687011270632,596.3201908635428,168.51167499508313,2.4272827924166718
Sugarcane,2021,Rabi,Rajasthan,8233.756583764045,81350.8101289822,1991.94393198733,472.88215702507773,109.25583096865117,9.880157289249476
Groundnut,2017,Winter,Karnataka,9728.572022258188,8872.22728237208,948.4040852547255,232.9095140547181,181.65628845017676,0.9119763169839459
Cotton,2015,Whole Year,Tamil Nadu,676.5540488357148,3265.4197760624847,1604.218957502376,372.9921762525386,37.158033459086425,4.826546795015065
Barley,2015,Kharif,Madhya Pradesh,1646.1555713657738,8147.869319619874,1321.6825023806537,322.2864259399286,135.05598688568978,4.949635053544661
Rice,2010,Winter,Maharashtra,1142.5943349891077,2995.4375423099596,987.8379507972106,821.0977222135078,57.287879535417126,2.621610706951838
Rice,2013,Whole Year,West Bengal,6865.819709707722,39995.040403126746,634.4105905886317,591.2347793970812,132.65666696999494,5.825238950940839
Maize,2014,Summer,Rajasthan,6099.499730096718,20757.903795705322,823.7868511478187,366.5742671938079,26.605940929987202,3.4032141510359852
Sugarcane,2021,Winter,Andhra Pradesh,3657.4184739338707,47247.78805076703,1672.7803092353658,540.1836126041529,189.28572806993836,12.918343467529963
Wheat,2020,Whole Year,Rajasthan,668.4924460822257,2821.256822088439,918.530266127968,296.978394785874,159.4030875221936,4.220327153467071
Cotton,2012,Winter,Uttar Pradesh,6432.653642060755,11680.384408664697,716.4537236177798,266.61443551589616,48.18269733021925,1.8157956356131102
Soybean,2022,Rabi,Rajasthan,5744.192802639061,12199.215511510834,996.9475106910096,873.9480135176973,131.08254802868709,2.1237475709217377
Wheat,2018,Whole Year,Andhra Pradesh,1217.7417895000958,5431.068942649853,1376.0644283415354,950.329769019525,154.2376717021195,4.459951189553412
Barley,2010,Rabi,Andhra Pradesh,9098.20607428977,32888.14104673124,1555.1947464349987,172.0131470442891,49.794706147578566,3.6147940350206422
Sugarcane,2015,Rabi,West Bengal,2069.6021257527063,22456.222925419734,1081.0472554543699,788.3944364677784,27.73275846565565,10.850502444885386
Barley,2015,Whole Year,Maharashtra,7460.740606224178,35451.57724268838,1247.2207356175236,507.98038278456113,76.83815555818296,4.75175041109359
Groundnut,2019,Kharif,Andhra Pradesh,8862.251039175188,23300.585998858634,1182.3750380501924,450.07447717742804,35.79332482709408,2.62919498622409
Soybean,2014,Whole Year,Rajasthan,5836.802407867714,22817.456868695263,513.5050248851403,720.4701785930389,117.48522396980357,3.909239215968402
Groundnut,2021,Kharif,Maharashtra,2543.804162452688,4668.826440253314,1093.4007122837725,339.6283168009291,90.58183281894885,1.8353718061974233
Maize,2014,Winter,Punjab,3161.5603244889,11551.392633626152,1380.9797152581232,118.52310365522865,97.86062423917204,3.6536998975319435
Barley,2019,Winter,Rajasthan,8868.90058381644,17793.03944737445,1354.9170746236416,292.6025630380135,113.1440606948294,2.0062283119784166
Maize,2023,Whole Year,Gujarat,3052.745848127198,12282.295777973313,1624.65133750137,266.43256903825204,196.58990772909428,4.023360079421047
Rice,2022,Winter,West Bengal,7487.285784841312,35277.64950989156,1505.5638656530082,130.64444339820628,160.6007766162107,4.711673966194045
Groundnut,2014,Summer,Madhya Pradesh,9902.635601328513,20814.718317362796,915.2101956742306,389.1838744236892,129.59958404674165,2.101937217054654
